Timestamp,CPU_Power_W_Actual,CPU_Temp_C,CPU_Fan_RPM,Ambient_Temp_C,Set_PPT_W,Mprime_Threads
2025-06-03 13:04:15.274,15.000,42.02,648,22.8,15,6
2025-06-03 13:04:16.584,15.002,42.06,648,22.8,15,6
2025-06-03 13:04:17.878,14.998,42.13,638,22.8,15,6
2025-06-03 13:04:19.177,15.000,42.18,638,22.8,15,6
2025-06-03 13:04:20.469,15.000,42.00,635,22.8,15,6
2025-06-03 13:04:21.816,14.998,42.13,635,22.8,15,6
2025-06-03 13:04:23.120,15.002,42.13,645,22.8,15,6
2025-06-03 13:04:24.418,14.999,42.12,645,22.8,15,6
2025-06-03 13:04:25.716,15.000,42.15,645,22.8,15,6
2025-06-03 13:04:27.062,15.001,42.08,645,22.8,15,6
2025-06-03 13:04:28.383,15.001,42.11,648,22.8,15,6
2025-06-03 13:04:29.692,15.000,42.21,648,22.8,15,6
2025-06-03 13:04:30.975,15.000,42.20,641,22.8,15,6
2025-06-03 13:04:32.275,15.000,42.18,641,22.8,15,6
2025-06-03 13:04:33.583,14.997,42.25,635,22.8,15,6
2025-06-03 13:04:34.886,14.999,42.33,635,22.8,15,6
2025-06-03 13:04:36.214,15.000,42.32,625,22.8,15,6
2025-06-03 13:04:37.557,15.000,42.29,625,22.8,15,6
2025-06-03 13:04:38.849,15.002,42.25,627,22.8,15,6
2025-06-03 13:04:40.151,14.999,42.38,627,22.8,15,6
2025-06-03 13:04:41.444,15.001,42.38,629,22.8,15,6
2025-06-03 13:04:42.783,15.001,42.28,629,22.8,15,6
2025-06-03 13:05:16.842,16.001,43.13,662,22.8,16,6
2025-06-03 13:05:18.120,15.997,42.98,662,22.8,16,6
2025-06-03 13:05:19.381,16.002,43.07,652,22.8,16,6
2025-06-03 13:05:20.631,16.005,43.15,652,22.8,16,6
2025-06-03 13:05:21.890,16.001,43.14,646,22.8,16,6
2025-06-03 13:05:23.166,16.004,43.17,646,22.8,16,6
2025-06-03 13:05:24.439,16.001,43.21,642,22.8,16,6
2025-06-03 13:05:25.758,15.996,43.15,642,22.8,16,6
2025-06-03 13:05:27.064,16.000,43.17,638,22.8,16,6
2025-06-03 13:05:28.342,15.999,43.24,638,22.8,16,6
2025-06-03 13:05:29.615,15.998,43.26,643,22.8,16,6
2025-06-03 13:05:30.886,16.000,43.23,643,22.8,16,6
2025-06-03 13:05:32.157,15.998,43.17,635,22.8,16,6
2025-06-03 13:05:33.413,15.997,43.17,635,22.8,16,6
2025-06-03 13:05:34.675,16.000,43.23,635,22.8,16,6
2025-06-03 13:05:35.936,16.001,43.26,635,22.8,16,6
2025-06-03 13:05:37.220,15.999,43.18,631,22.8,16,6
2025-06-03 13:05:38.499,16.003,43.23,631,22.8,16,6
2025-06-03 13:05:39.771,16.002,43.12,631,22.8,16,6
2025-06-03 13:05:41.043,15.998,43.21,631,22.8,16,6
2025-06-03 13:05:42.371,16.005,43.20,632,22.8,16,6
2025-06-03 13:05:43.661,16.004,43.19,632,22.8,16,6
2025-06-03 13:05:44.940,15.996,43.15,641,22.8,16,6
2025-06-03 13:06:18.905,17.000,43.89,646,22.8,17,6
2025-06-03 13:06:20.178,17.000,43.97,646,22.8,17,6
2025-06-03 13:06:21.443,17.000,43.97,641,22.8,17,6
2025-06-03 13:06:22.711,17.000,43.91,641,22.8,17,6
2025-06-03 13:06:23.964,17.001,43.96,643,22.8,17,6
2025-06-03 13:06:25.221,17.001,44.00,643,22.8,17,6
2025-06-03 13:06:26.486,17.000,43.94,654,22.8,17,6
2025-06-03 13:06:27.754,17.000,44.06,654,22.8,17,6
2025-06-03 13:06:29.041,17.000,44.08,662,22.8,17,6
2025-06-03 13:06:30.307,17.000,44.08,662,22.8,17,6
2025-06-03 13:06:31.587,17.000,44.08,657,22.8,17,6
2025-06-03 13:06:32.871,17.000,44.00,657,22.8,17,6
2025-06-03 13:06:34.137,17.000,43.99,664,22.8,17,6
2025-06-03 13:06:35.398,16.999,43.96,664,22.8,17,6
2025-06-03 13:06:36.662,16.999,44.03,664,22.8,17,6
2025-06-03 13:06:37.935,16.999,44.04,664,22.8,17,6
2025-06-03 13:06:39.175,17.000,44.01,663,22.8,17,6
2025-06-03 13:06:40.480,17.000,44.01,663,22.8,17,6
2025-06-03 13:06:41.752,17.000,44.07,671,22.8,17,6
2025-06-03 13:06:43.012,17.001,44.08,671,22.8,17,6
2025-06-03 13:06:44.275,17.000,44.11,676,22.8,17,6
2025-06-03 13:06:45.547,16.999,44.13,676,22.8,17,6
2025-06-03 13:06:46.818,17.000,44.13,664,22.8,17,6
2025-06-03 13:07:20.798,18.001,45.08,635,22.8,18,6
2025-06-03 13:07:22.072,17.999,44.98,635,22.8,18,6
2025-06-03 13:07:23.356,18.000,44.77,645,22.8,18,6
2025-06-03 13:07:24.618,18.002,44.72,645,22.8,18,6
2025-06-03 13:07:25.886,17.998,44.84,654,22.8,18,6
2025-06-03 13:07:27.164,18.000,44.85,654,22.8,18,6
2025-06-03 13:07:28.435,18.002,44.82,662,22.8,18,6
2025-06-03 13:07:29.693,18.001,44.79,662,22.8,18,6
2025-06-03 13:07:30.945,17.999,44.76,665,22.8,18,6
2025-06-03 13:07:32.199,18.001,44.84,665,22.8,18,6
2025-06-03 13:07:33.435,18.000,44.86,671,22.8,18,6
2025-06-03 13:07:34.699,18.000,44.87,671,22.8,18,6
2025-06-03 13:07:35.959,18.000,44.90,665,22.8,18,6
2025-06-03 13:07:37.224,17.999,44.94,665,22.8,18,6
2025-06-03 13:07:38.480,18.001,44.78,659,22.8,18,6
2025-06-03 13:07:39.753,18.001,44.94,659,22.8,18,6
2025-06-03 13:07:41.034,17.998,44.99,658,22.8,18,6
2025-06-03 13:07:42.303,18.001,44.75,658,22.8,18,6
2025-06-03 13:07:43.565,18.000,44.88,661,22.8,18,6
2025-06-03 13:07:44.827,17.998,44.94,661,22.8,18,6
2025-06-03 13:07:46.076,18.001,44.76,660,22.8,18,6
2025-06-03 13:07:47.336,18.000,44.89,660,22.8,18,6
2025-06-03 13:07:48.587,17.999,44.91,655,22.8,18,6
2025-06-03 13:07:49.858,18.001,44.93,655,22.8,18,6
2025-06-03 13:08:23.788,19.000,45.59,675,22.8,19,6
2025-06-03 13:08:25.047,18.998,45.63,675,22.8,19,6
2025-06-03 13:08:26.335,19.001,45.59,677,22.8,19,6
2025-06-03 13:08:27.586,19.001,45.48,677,22.8,19,6
2025-06-03 13:08:28.843,18.999,45.67,688,22.8,19,6
2025-06-03 13:08:30.108,19.001,45.70,688,22.8,19,6
2025-06-03 13:08:31.388,19.001,45.66,692,22.8,19,6
2025-06-03 13:08:32.657,18.999,45.72,692,22.8,19,6
2025-06-03 13:08:33.922,19.000,45.70,693,22.8,19,6
2025-06-03 13:08:35.190,19.000,45.59,693,22.8,19,6
2025-06-03 13:08:36.477,19.001,45.73,695,22.8,19,6
2025-06-03 13:08:37.731,19.001,45.77,695,22.8,19,6
2025-06-03 13:08:38.995,18.999,45.82,698,22.8,19,6
2025-06-03 13:08:40.260,18.999,45.73,698,22.8,19,6
2025-06-03 13:08:41.497,19.000,45.61,699,22.8,19,6
2025-06-03 13:08:42.794,18.998,45.67,699,22.8,19,6
2025-06-03 13:08:44.047,18.999,45.73,699,22.8,19,6
2025-06-03 13:08:45.312,19.001,45.66,699,22.8,19,6
2025-06-03 13:08:46.575,19.000,45.70,703,22.8,19,6
2025-06-03 13:08:47.859,18.999,45.75,703,22.8,19,6
2025-06-03 13:08:49.126,19.000,45.80,701,22.8,19,6
2025-06-03 13:08:50.397,19.000,45.80,701,22.8,19,6
2025-06-03 13:08:51.665,18.999,45.81,702,22.8,19,6
2025-06-03 13:08:52.926,19.001,45.82,702,22.8,19,6
2025-06-03 13:09:26.819,20.000,46.47,710,22.8,20,6
2025-06-03 13:09:28.079,20.000,46.44,710,22.8,20,6
2025-06-03 13:09:29.327,19.996,46.60,704,22.8,20,6
2025-06-03 13:09:30.566,19.998,46.82,704,22.8,20,6
2025-06-03 13:09:31.816,20.002,46.76,706,22.8,20,6
2025-06-03 13:09:33.076,20.002,46.69,706,22.8,20,6
2025-06-03 13:09:34.367,20.000,46.64,703,22.8,20,6
2025-06-03 13:09:35.638,20.001,46.78,703,22.8,20,6
2025-06-03 13:09:36.908,19.999,46.61,699,22.8,20,6
2025-06-03 13:09:38.170,20.000,46.71,699,22.8,20,6
2025-06-03 13:09:39.449,20.001,46.71,705,22.8,20,6
2025-06-03 13:09:40.723,19.999,46.58,705,22.8,20,6
2025-06-03 13:09:41.983,19.998,46.71,698,22.8,20,6
2025-06-03 13:09:43.243,20.001,46.67,698,22.8,20,6
2025-06-03 13:09:44.491,19.996,46.75,695,22.8,20,6
2025-06-03 13:09:45.740,20.000,46.71,695,22.8,20,6
2025-06-03 13:09:47.011,20.000,46.71,697,22.8,20,6
2025-06-03 13:09:48.273,19.998,46.60,697,22.8,20,6
2025-06-03 13:09:49.545,20.002,46.68,694,22.8,20,6
2025-06-03 13:09:50.819,20.000,46.66,694,22.8,20,6
2025-06-03 13:09:52.084,19.998,46.67,694,22.8,20,6
2025-06-03 13:09:53.352,20.000,46.87,694,22.8,20,6
2025-06-03 13:09:54.619,20.000,46.75,695,22.8,20,6
2025-06-03 13:09:55.908,20.000,46.84,695,22.8,20,6
2025-06-03 13:10:29.753,20.989,47.71,698,22.8,21,6
2025-06-03 13:10:30.976,20.989,47.72,698,22.8,21,6
2025-06-03 13:10:32.206,20.988,47.61,705,22.8,21,6
2025-06-03 13:10:33.453,20.989,47.72,705,22.8,21,6
2025-06-03 13:10:34.704,20.989,47.83,700,22.8,21,6
2025-06-03 13:10:35.949,20.987,47.89,700,22.8,21,6
2025-06-03 13:10:37.196,20.988,47.81,702,22.8,21,6
2025-06-03 13:10:38.449,20.989,47.82,702,22.8,21,6
2025-06-03 13:10:39.692,20.989,47.89,701,22.8,21,6
2025-06-03 13:10:40.934,20.988,47.71,701,22.8,21,6
2025-06-03 13:10:42.188,20.987,47.90,700,22.8,21,6
2025-06-03 13:10:43.437,20.987,48.04,700,22.8,21,6
2025-06-03 13:10:44.677,20.988,47.82,697,22.8,21,6
2025-06-03 13:10:45.913,20.989,48.01,697,22.8,21,6
2025-06-03 13:10:47.143,20.988,48.08,698,22.8,21,6
2025-06-03 13:10:48.390,20.989,48.02,698,22.8,21,6
2025-06-03 13:10:49.627,20.990,48.01,695,22.8,21,6
2025-06-03 13:10:50.897,20.987,48.11,695,22.8,21,6
2025-06-03 13:10:52.130,20.987,48.06,690,22.8,21,6
2025-06-03 13:10:53.377,20.988,48.04,690,22.8,21,6
2025-06-03 13:10:54.622,20.987,47.99,691,22.8,21,6
2025-06-03 13:10:55.864,20.987,48.01,691,22.8,21,6
2025-06-03 13:10:57.115,20.986,48.01,687,22.8,21,6
2025-06-03 13:10:58.372,20.986,48.04,687,22.8,21,6
2025-06-03 13:11:32.197,21.958,49.44,623,22.8,22,6
2025-06-03 13:11:33.427,21.958,49.32,623,22.8,22,6
2025-06-03 13:11:34.654,21.957,49.38,623,22.8,22,6
2025-06-03 13:11:35.892,21.959,49.45,623,22.8,22,6
2025-06-03 13:11:37.128,21.959,49.38,622,22.8,22,6
2025-06-03 13:11:38.342,21.959,49.66,622,22.8,22,6
2025-06-03 13:11:39.566,21.957,49.68,621,22.8,22,6
2025-06-03 13:11:40.788,21.952,49.60,621,22.8,22,6
2025-06-03 13:11:42.007,21.951,49.78,626,22.8,22,6
2025-06-03 13:11:43.227,21.952,49.71,626,22.8,22,6
2025-06-03 13:11:44.432,21.947,49.70,626,22.8,22,6
2025-06-03 13:11:45.651,21.953,49.77,626,22.8,22,6
2025-06-03 13:11:46.873,21.956,49.65,630,22.8,22,6
2025-06-03 13:11:48.107,21.952,49.75,630,22.8,22,6
2025-06-03 13:11:49.325,21.951,49.78,630,22.8,22,6
2025-06-03 13:11:50.545,21.951,49.73,630,22.8,22,6
2025-06-03 13:11:51.759,21.951,49.68,630,22.8,22,6
2025-06-03 13:11:52.992,21.950,49.82,630,22.8,22,6
2025-06-03 13:11:54.214,21.956,49.91,630,22.8,22,6
2025-06-03 13:11:55.442,21.959,50.05,630,22.8,22,6
2025-06-03 13:11:56.659,21.955,49.92,629,22.8,22,6
2025-06-03 13:11:57.880,21.960,49.92,629,22.8,22,6
2025-06-03 13:11:59.090,21.955,50.06,634,22.8,22,6
2025-06-03 13:12:00.283,21.957,49.95,634,22.8,22,6
2025-06-03 13:12:34.021,22.929,51.13,696,22.8,23,6
2025-06-03 13:12:35.219,22.937,51.14,696,22.8,23,6
2025-06-03 13:12:36.388,22.940,51.19,696,22.8,23,6
2025-06-03 13:12:37.586,22.936,51.25,696,22.8,23,6
2025-06-03 13:12:38.794,22.944,51.22,693,22.8,23,6
2025-06-03 13:12:39.992,22.947,51.27,693,22.8,23,6
2025-06-03 13:12:41.213,22.952,51.37,691,22.8,23,6
2025-06-03 13:12:42.438,22.945,51.10,691,22.8,23,6
2025-06-03 13:12:43.645,22.950,51.22,687,22.8,23,6
2025-06-03 13:12:44.853,22.959,51.64,687,22.8,23,6
2025-06-03 13:12:46.061,22.961,51.31,688,22.8,23,6
2025-06-03 13:12:47.260,22.954,51.27,688,22.8,23,6
2025-06-03 13:12:48.459,22.956,51.51,691,22.8,23,6
2025-06-03 13:12:49.676,22.950,51.26,691,22.8,23,6
2025-06-03 13:12:50.866,22.953,51.37,690,22.8,23,6
2025-06-03 13:12:52.064,22.955,51.57,690,22.8,23,6
2025-06-03 13:12:53.263,22.939,51.46,695,22.8,23,6
2025-06-03 13:12:54.461,22.919,51.40,695,22.8,23,6
2025-06-03 13:12:55.651,22.918,51.57,692,22.8,23,6
2025-06-03 13:12:56.834,22.922,51.69,692,22.8,23,6
2025-06-03 13:12:58.029,22.920,51.69,689,22.8,23,6
2025-06-03 13:12:59.224,22.932,51.69,689,22.8,23,6
2025-06-03 13:13:00.422,22.934,51.58,688,22.8,23,6
2025-06-03 13:13:01.631,22.937,51.60,688,22.8,23,6
2025-06-03 13:13:02.825,22.936,51.50,693,22.8,23,6
2025-06-03 13:13:36.464,23.960,52.07,831,22.8,24,6
2025-06-03 13:13:37.649,23.959,52.39,831,22.8,24,6
2025-06-03 13:13:38.830,23.964,52.14,827,22.8,24,6
2025-06-03 13:13:40.014,23.956,52.30,827,22.8,24,6
2025-06-03 13:13:41.210,23.950,52.29,826,22.8,24,6
2025-06-03 13:13:42.397,23.954,52.38,826,22.8,24,6
2025-06-03 13:13:43.583,23.925,52.16,825,22.8,24,6
2025-06-03 13:13:44.763,23.919,52.36,825,22.8,24,6
2025-06-03 13:13:45.926,23.925,52.46,826,22.8,24,6
2025-06-03 13:13:47.118,23.928,52.18,826,22.8,24,6
2025-06-03 13:13:48.302,23.935,52.44,825,22.8,24,6
2025-06-03 13:13:49.500,23.941,52.34,825,22.8,24,6
2025-06-03 13:13:50.699,23.946,52.21,825,22.8,24,6
2025-06-03 13:13:51.886,23.942,52.30,825,22.8,24,6
2025-06-03 13:13:53.073,23.952,52.56,824,22.8,24,6
2025-06-03 13:13:54.257,23.951,52.16,824,22.8,24,6
2025-06-03 13:13:55.447,23.956,52.31,827,22.8,24,6
2025-06-03 13:13:56.638,23.958,52.53,827,22.8,24,6
2025-06-03 13:13:57.821,23.958,51.99,821,22.8,24,6
2025-06-03 13:13:59.005,23.954,52.08,821,22.8,24,6
2025-06-03 13:14:00.193,23.955,52.45,823,22.8,24,6
2025-06-03 13:14:01.384,23.958,51.93,823,22.8,24,6
2025-06-03 13:14:02.563,23.955,51.92,824,22.8,24,6
2025-06-03 13:14:03.754,23.957,52.23,824,22.8,24,6
2025-06-03 13:14:04.945,23.961,51.97,822,22.8,24,6
2025-06-03 13:14:38.516,24.956,52.97,850,22.8,25,6
2025-06-03 13:14:39.684,24.954,52.69,850,22.8,25,6
2025-06-03 13:14:40.843,24.957,52.96,847,22.8,25,6
2025-06-03 13:14:41.997,24.961,53.04,847,22.8,25,6
2025-06-03 13:14:43.171,24.964,52.89,845,22.8,25,6
2025-06-03 13:14:44.362,24.964,52.73,845,22.8,25,6
2025-06-03 13:14:45.535,24.970,52.98,845,22.8,25,6
2025-06-03 13:14:46.705,24.975,52.49,845,22.8,25,6
2025-06-03 13:14:47.882,24.975,52.84,851,22.8,25,6
2025-06-03 13:14:49.066,24.978,52.69,851,22.8,25,6
2025-06-03 13:14:50.253,24.979,52.70,846,22.8,25,6
2025-06-03 13:14:51.432,24.977,52.74,846,22.8,25,6
2025-06-03 13:14:52.608,24.975,53.08,844,22.8,25,6
2025-06-03 13:14:53.784,24.978,52.86,844,22.8,25,6
2025-06-03 13:14:54.946,24.976,52.92,851,22.8,25,6
2025-06-03 13:14:56.125,24.977,52.92,851,22.8,25,6
2025-06-03 13:14:57.298,24.978,53.11,840,22.8,25,6
2025-06-03 13:14:58.476,24.978,52.91,840,22.8,25,6
2025-06-03 13:14:59.632,24.944,52.77,850,22.8,25,6
2025-06-03 13:15:00.806,24.941,53.19,850,22.8,25,6
2025-06-03 13:15:01.976,24.958,53.09,844,22.8,25,6
2025-06-03 13:15:03.142,24.950,52.90,844,22.8,25,6
2025-06-03 13:15:04.299,24.951,53.12,847,22.8,25,6
2025-06-03 13:15:05.471,24.959,53.04,847,22.8,25,6
2025-06-03 13:15:06.636,24.960,52.80,847,22.8,25,6
2025-06-03 13:15:40.170,25.991,53.80,898,22.8,26,6
2025-06-03 13:15:41.345,25.992,53.99,898,22.8,26,6
2025-06-03 13:15:42.514,26.000,53.79,894,22.8,26,6
2025-06-03 13:15:43.674,25.996,53.91,894,22.8,26,6
2025-06-03 13:15:44.829,25.991,54.00,910,22.8,26,6
2025-06-03 13:15:45.987,25.999,53.86,910,22.8,26,6
2025-06-03 13:15:47.137,25.997,53.83,900,22.8,26,6
2025-06-03 13:15:48.295,25.993,54.01,900,22.8,26,6
2025-06-03 13:15:49.455,25.999,53.88,907,22.8,26,6
2025-06-03 13:15:50.616,25.996,53.89,907,22.8,26,6
2025-06-03 13:15:51.782,25.993,53.89,900,22.8,26,6
2025-06-03 13:15:52.953,25.995,54.06,900,22.8,26,6
2025-06-03 13:15:54.112,25.995,53.92,906,22.8,26,6
2025-06-03 13:15:55.279,25.996,53.97,906,22.8,26,6
2025-06-03 13:15:56.443,25.994,53.97,907,22.8,26,6
2025-06-03 13:15:57.628,25.996,54.05,907,22.8,26,6
2025-06-03 13:15:58.787,25.999,53.87,912,22.8,26,6
2025-06-03 13:15:59.957,25.996,54.09,912,22.8,26,6
2025-06-03 13:16:01.114,25.993,54.23,917,22.8,26,6
2025-06-03 13:16:02.280,25.998,54.08,917,22.8,26,6
2025-06-03 13:16:03.441,25.997,54.26,918,22.8,26,6
2025-06-03 13:16:04.610,25.994,54.20,918,22.8,26,6
2025-06-03 13:16:05.781,26.000,54.04,917,22.8,26,6
2025-06-03 13:16:06.951,25.993,54.05,917,22.8,26,6
2025-06-03 13:16:08.114,25.991,54.24,920,22.8,26,6
2025-06-03 13:16:41.664,27.008,54.08,969,22.8,27,6
2025-06-03 13:16:42.822,26.996,54.53,969,22.8,27,6
2025-06-03 13:16:43.976,27.002,54.34,992,22.8,27,6
2025-06-03 13:16:45.139,27.003,54.64,992,22.8,27,6
2025-06-03 13:16:46.297,26.999,54.34,994,22.8,27,6
2025-06-03 13:16:47.454,26.998,54.45,994,22.8,27,6
2025-06-03 13:16:48.614,27.003,54.52,985,22.8,27,6
2025-06-03 13:16:49.770,27.003,54.35,985,22.8,27,6
2025-06-03 13:16:50.922,26.994,54.61,971,22.8,27,6
2025-06-03 13:16:52.078,27.001,54.28,971,22.8,27,6
2025-06-03 13:16:53.225,27.003,54.28,968,22.8,27,6
2025-06-03 13:16:54.373,27.003,54.24,968,22.8,27,6
2025-06-03 13:16:55.522,26.992,54.42,975,22.8,27,6
2025-06-03 13:16:56.673,27.002,54.31,975,22.8,27,6
2025-06-03 13:16:57.828,27.003,54.37,978,22.8,27,6
2025-06-03 13:16:58.995,26.991,54.79,978,22.8,27,6
2025-06-03 13:17:00.154,27.003,54.48,995,22.8,27,6
2025-06-03 13:17:01.313,27.008,54.31,995,22.8,27,6
2025-06-03 13:17:02.469,26.993,54.64,1009,22.8,27,6
2025-06-03 13:17:03.633,27.003,54.52,1009,22.8,27,6
2025-06-03 13:17:04.795,27.006,54.24,992,22.8,27,6
2025-06-03 13:17:05.961,26.993,54.59,992,22.8,27,6
2025-06-03 13:17:07.126,27.000,54.47,964,22.8,27,6
2025-06-03 13:17:08.295,27.003,54.32,964,22.8,27,6
2025-06-03 13:17:09.455,26.995,54.34,970,22.8,27,6
2025-06-03 13:17:10.616,26.999,54.36,970,22.8,27,6
2025-06-03 13:17:44.174,27.997,55.11,971,22.8,28,6
2025-06-03 13:17:45.340,28.002,54.78,971,22.8,28,6
2025-06-03 13:17:46.498,28.002,55.04,967,22.8,28,6
2025-06-03 13:17:47.660,27.993,55.14,967,22.8,28,6
2025-06-03 13:17:48.826,28.003,55.11,969,22.8,28,6
2025-06-03 13:17:49.993,28.001,54.81,969,22.8,28,6
2025-06-03 13:17:51.154,27.991,55.09,966,22.8,28,6
2025-06-03 13:17:52.312,28.001,54.77,966,22.8,28,6
2025-06-03 13:17:53.466,28.006,54.90,960,22.8,28,6
2025-06-03 13:17:54.622,27.995,54.99,960,22.8,28,6
2025-06-03 13:17:55.772,28.003,54.99,976,22.8,28,6
2025-06-03 13:17:56.950,28.005,54.90,976,22.8,28,6
2025-06-03 13:17:58.102,28.005,54.93,969,22.8,28,6
2025-06-03 13:17:59.258,27.994,55.04,969,22.8,28,6
2025-06-03 13:18:00.410,28.001,54.88,978,22.8,28,6
2025-06-03 13:18:01.573,28.007,54.91,978,22.8,28,6
2025-06-03 13:18:02.724,28.000,55.32,989,22.8,28,6
2025-06-03 13:18:03.881,28.007,55.21,989,22.8,28,6
2025-06-03 13:18:05.036,28.014,55.06,983,22.8,28,6
2025-06-03 13:18:06.187,28.011,54.65,983,22.8,28,6
2025-06-03 13:18:07.347,28.001,55.18,955,22.8,28,6
2025-06-03 13:18:08.505,28.007,55.10,955,22.8,28,6
2025-06-03 13:18:09.671,28.009,54.56,955,22.8,28,6
2025-06-03 13:18:10.834,27.998,55.00,955,22.8,28,6
2025-06-03 13:18:11.996,28.007,54.76,956,22.8,28,6
2025-06-03 13:18:45.499,29.004,55.52,1021,22.8,29,6
2025-06-03 13:18:46.656,29.000,55.46,1021,22.8,29,6
2025-06-03 13:18:47.812,28.989,55.72,1021,22.8,29,6
2025-06-03 13:18:48.974,29.001,55.62,1021,22.8,29,6
2025-06-03 13:18:50.128,29.003,55.45,1018,22.8,29,6
2025-06-03 13:18:51.286,28.987,55.66,1018,22.8,29,6
