Timestamp,CPU_Power_W_Actual,CPU_Temp_C,CPU_Fan_RPM,Ambient_Temp_C,Set_PPT_W,Mprime_Threads,Thermal_Resistance_Recalculated,Thermal_Resistance_Calculated
2025-06-03 13:26:11.905,35.989,59.59,1308,22.8,36,6,1.0222568006890995,1.0222568006890995
2025-06-03 13:26:13.068,36.003,58.98,1308,22.8,36,6,1.004916256978585,1.004916256978585
2025-06-03 13:25:59.197,35.99,58.92,1310,22.8,36,6,1.0036121144762435,1.0036121144762435
2025-06-03 13:25:58.057,36.006,58.98,1310,22.8,36,6,1.0048325279120145,1.0048325279120145
2025-06-03 13:27:09.654,36.998,59.42,1317,22.8,37,6,0.9897832315260288,0.9897832315260288
2025-06-03 13:27:10.816,37.005,59.42,1317,22.8,37,6,0.9895960005404676,0.9895960005404676
2025-06-03 13:26:18.846,35.992,58.81,1317,22.8,36,6,1.0005001111358085,1.0005001111358085
2025-06-03 13:26:23.457,35.998,58.55,1317,22.8,36,6,0.9931107283737988,0.9931107283737988
2025-06-03 13:26:20.006,36.002,58.94,1317,22.8,36,6,1.0038331203822008,1.0038331203822008
2025-06-03 13:26:24.611,36.002,58.84,1317,22.8,36,6,1.0010554969168382,1.0010554969168382
2025-06-03 13:26:26.889,35.995,58.94,1318,22.8,36,6,1.0040283372690653,1.0040283372690653
2025-06-03 13:26:25.749,36.0,58.85,1318,22.8,36,6,1.0013888888888889,1.0013888888888889
2025-06-03 13:26:22.303,35.995,58.48,1320,22.8,36,6,0.99124878455341,0.99124878455341
2025-06-03 13:26:21.156,36.001,58.11,1320,22.8,36,6,0.980806088719758,0.980806088719758
2025-06-03 13:26:00.342,36.001,59.27,1322,22.8,36,6,1.0130274159051138,1.0130274159051138
2025-06-03 13:26:04.969,36.002,58.65,1322,22.8,36,6,0.995778012332648,0.995778012332648
2025-06-03 13:26:01.493,35.999,58.67,1322,22.8,36,6,0.9964165671268648,0.9964165671268648
2025-06-03 13:26:06.126,36.001,58.87,1322,22.8,36,6,1.001916613427405,1.001916613427405
2025-06-03 13:26:07.277,35.994,58.87,1322,22.8,36,6,1.0021114630216146,1.0021114630216146
2025-06-03 13:26:08.438,36.003,58.87,1322,22.8,36,6,1.0018609560314415,1.0018609560314415
2025-06-03 13:26:17.685,36.008,58.71,1323,22.8,36,6,0.9972783825816484,0.9972783825816484
2025-06-03 13:26:16.530,36.01,58.73,1323,22.8,36,6,0.997778394890308,0.997778394890308
2025-06-03 13:26:15.380,35.99,59.79,1323,22.8,36,6,1.0277854959711028,1.0277854959711028
2025-06-03 13:26:14.219,36.004,58.64,1323,22.8,36,6,0.995444950561049,0.995444950561049
2025-06-03 13:27:18.870,37.004,59.43,1323,22.8,37,6,0.9898929845422116,0.9898929845422116
2025-06-03 13:27:20.038,37.003,59.4,1323,22.8,37,6,0.9891089911628784,0.9891089911628784
2025-06-03 13:27:21.192,36.994,59.69,1323,22.8,37,6,0.997188733308104,0.997188733308104
2025-06-03 13:27:22.352,37.007,59.41,1323,22.8,37,6,0.9892722998351664,0.9892722998351664
2025-06-03 13:26:09.592,36.003,59.22,1330,22.8,36,6,1.0115823681359888,1.0115823681359888
2025-06-03 13:26:10.750,36.003,58.61,1330,22.8,36,6,0.9946393356109212,0.9946393356109212
2025-06-03 13:26:03.818,35.997,59.36,1330,22.8,36,6,1.015640192238242,1.015640192238242
2025-06-03 13:26:02.661,35.999,59.36,1330,22.8,36,6,1.0155837662157283,1.0155837662157283
2025-06-03 13:27:00.416,37.004,59.27,1331,22.8,37,6,0.9855691276618744,0.9855691276618744
2025-06-03 13:27:01.576,36.994,59.51,1331,22.8,37,6,0.992323079418284,0.992323079418284
2025-06-03 13:27:05.031,36.994,59.57,1331,22.8,37,6,0.993944964048224,0.993944964048224
2025-06-03 13:27:16.569,36.997,59.42,1331,22.8,37,6,0.9898099845933456,0.9898099845933456
2025-06-03 13:27:17.721,36.995,59.59,1331,22.8,37,6,0.9944587106365728,0.9944587106365728
2025-06-03 13:27:15.413,37.002,59.43,1331,22.8,37,6,0.9899464893789524,0.9899464893789524
2025-06-03 13:27:06.187,36.999,59.45,1331,22.8,37,6,0.9905673126300713,0.9905673126300713
2025-06-03 13:27:14.267,36.995,59.53,1331,22.8,37,6,0.9928368698472768,0.9928368698472768
2025-06-03 13:27:11.966,37.005,59.17,1335,22.8,37,6,0.9828401567355765,0.9828401567355765
2025-06-03 13:27:13.120,36.995,59.43,1335,22.8,37,6,0.9901338018651168,0.9901338018651168
2025-06-03 13:27:08.498,36.996,59.43,1340,22.8,37,6,0.9901070385987673,0.9901070385987673
2025-06-03 13:27:07.340,37.003,59.24,1340,22.8,37,6,0.9847850174310192,0.9847850174310192
2025-06-03 13:27:02.732,37.0,59.66,1343,22.8,37,6,0.9962162162162164,0.9962162162162164
2025-06-03 13:27:03.882,37.003,59.23,1343,22.8,37,6,0.9845147690727776,0.9845147690727776
2025-06-03 13:27:24.663,36.996,59.52,1344,22.8,37,6,0.9925397340253,0.9925397340253
2025-06-03 13:27:23.513,37.006,59.3,1344,22.8,37,6,0.986326541641896,0.986326541641896
2025-06-03 13:27:28.129,36.993,59.46,1352,22.8,37,6,0.9909982969751032,0.9909982969751032
2025-06-03 13:27:25.812,37.0,59.39,1354,22.8,37,6,0.988918918918919,0.988918918918919
2025-06-03 13:27:26.967,37.003,59.36,1354,22.8,37,6,0.988027997729914,0.988027997729914
2025-06-03 13:28:07.423,38.003,60.31,1380,22.8,38,6,0.9870273399468464,0.9870273399468464
2025-06-03 13:28:15.468,38.003,60.25,1380,22.8,38,6,0.9854485172223246,0.9854485172223246
2025-06-03 13:28:06.259,37.992,60.59,1380,22.8,38,6,0.9946830911770902,0.9946830911770902
2025-06-03 13:28:16.620,38.002,60.11,1380,22.8,38,6,0.981790432082522,0.981790432082522
2025-06-03 13:28:10.885,38.002,60.32,1381,22.8,38,6,0.9873164570285772,0.9873164570285772
2025-06-03 13:28:29.321,37.994,60.57,1381,22.8,38,6,0.9941043322629888,0.9941043322629888
2025-06-03 13:28:30.483,38.001,60.18,1381,22.8,38,6,0.9836583247809269,0.9836583247809269
2025-06-03 13:28:12.035,38.003,60.32,1381,22.8,38,6,0.9872904770676,0.9872904770676
2025-06-03 13:28:17.772,37.992,60.7,1381,22.8,38,6,0.9975784375658036,0.9975784375658036
2025-06-03 13:28:18.923,38.003,60.41,1381,22.8,38,6,0.9896587111543824,0.9896587111543824
2025-06-03 13:28:09.728,37.991,60.53,1383,22.8,38,6,0.9931299518306969,0.9931299518306969
2025-06-03 13:28:24.709,37.999,60.45,1383,22.8,38,6,0.9908155477775732,0.9908155477775732
2025-06-03 13:28:25.864,37.996,60.52,1383,22.8,38,6,0.99273607748184,0.99273607748184
2025-06-03 13:28:01.630,37.985,61.32,1383,22.8,38,6,1.0140845070422535,1.0140845070422535
2025-06-03 13:28:08.573,38.002,60.12,1383,22.8,38,6,0.982053576127572,0.982053576127572
2025-06-03 13:28:02.788,37.992,60.49,1383,22.8,38,6,0.9920509580964414,0.9920509580964414
2025-06-03 13:28:13.172,38.003,60.06,1384,22.8,38,6,0.9804489119280058,0.9804489119280058
2025-06-03 13:28:23.552,38.005,60.29,1384,22.8,38,6,0.9864491514274436,0.9864491514274436
2025-06-03 13:28:14.316,37.989,60.59,1384,22.8,38,6,0.9947616415278108,0.9947616415278108
2025-06-03 13:28:22.392,38.001,60.46,1384,22.8,38,6,0.9910265519328438,0.9910265519328438
2025-06-03 13:28:28.170,37.998,60.32,1386,22.8,38,6,0.9874203905468708,0.9874203905468708
2025-06-03 13:28:27.015,38.003,60.34,1386,22.8,38,6,0.9878167513091072,0.9878167513091072
2025-06-03 13:28:21.237,37.997,60.5,1390,22.8,38,6,0.9921835934415876,0.9921835934415876
2025-06-03 13:28:20.077,38.007,60.31,1390,22.8,38,6,0.9869234614676246,0.9869234614676246
2025-06-03 13:28:05.106,38.001,60.03,1394,22.8,38,6,0.9797110602352572,0.9797110602352572
2025-06-03 13:28:03.940,38.002,60.11,1394,22.8,38,6,0.981790432082522,0.981790432082522
2025-06-03 13:29:27.076,38.998,60.37,1422,22.8,39,6,0.963382737576286,0.963382737576286
2025-06-03 13:29:28.230,39.004,60.2,1422,22.8,39,6,0.9588760127166448,0.9588760127166448
2025-06-03 13:29:30.521,38.999,60.27,1425,22.8,39,6,0.9607938665093976,0.9607938665093976
2025-06-03 13:29:29.370,38.993,60.4,1425,22.8,39,6,0.9642756392172952,0.9642756392172952
2025-06-03 13:29:20.142,39.004,60.63,1431,22.8,39,6,0.9699005230232796,0.9699005230232796
2025-06-03 13:29:21.315,39.006,60.56,1431,22.8,39,6,0.9680561964825926,0.9680561964825926
2025-06-03 13:29:25.923,38.987,60.79,1433,22.8,39,6,0.9744273732269728,0.9744273732269728
2025-06-03 13:29:24.775,39.004,60.39,1433,22.8,39,6,0.9637473079684136,0.9637473079684136
2025-06-03 13:30:23.595,40.008,61.66,1433,22.8,40,6,0.9713057388522296,0.9713057388522296
2025-06-03 13:30:22.447,40.008,61.02,1433,22.8,40,6,0.9553089382123574,0.9553089382123574
2025-06-03 13:29:16.682,39.0,60.42,1434,22.8,39,6,0.9646153846153848,0.9646153846153848
2025-06-03 13:29:15.531,38.99,60.98,1434,22.8,39,6,0.9792254424211334,0.9792254424211334
2025-06-03 13:29:08.610,39.001,60.49,1436,22.8,39,6,0.966385477295454,0.966385477295454
2025-06-03 13:29:06.302,39.001,60.58,1436,22.8,39,6,0.968693110433066,0.968693110433066
2025-06-03 13:29:17.835,39.002,60.4,1436,22.8,39,6,0.9640531254807444,0.9640531254807444
2025-06-03 13:29:09.772,39.004,60.58,1436,22.8,39,6,0.9686186032201828,0.9686186032201828
2025-06-03 13:29:14.380,38.99,60.36,1436,22.8,39,6,0.9633239292126188,0.9633239292126188
2025-06-03 13:29:13.221,39.003,60.36,1436,22.8,39,6,0.963002845934928,0.963002845934928
2025-06-03 13:29:18.989,38.987,60.95,1436,22.8,39,6,0.9785313053068972,0.9785313053068972
2025-06-03 13:29:07.461,38.999,60.63,1436,22.8,39,6,0.9700248724326264,0.9700248724326264
2025-06-03 13:30:25.884,40.01,61.36,1437,22.8,40,6,0.9637590602349414,0.9637590602349414
2025-06-03 13:30:24.736,40.002,61.91,1437,22.8,40,6,0.9777011149442528,0.9777011149442528
2025-06-03 13:29:10.919,38.996,60.88,1439,22.8,39,6,0.9765104113242384,0.9765104113242384
2025-06-03 13:29:03.993,39.002,60.85,1439,22.8,39,6,0.9755909953335724,0.9755909953335724
2025-06-03 13:29:05.140,39.0,60.5,1439,22.8,39,6,0.9666666666666668,0.9666666666666668
2025-06-03 13:29:12.074,39.005,60.58,1439,22.8,39,6,0.9685937700294832,0.9685937700294832
2025-06-03 13:30:27.028,40.008,61.06,1440,22.8,40,6,0.9563087382523496,0.9563087382523496
2025-06-03 13:30:28.177,39.996,61.29,1440,22.8,40,6,0.962346234623462,0.962346234623462
2025-06-03 13:31:12.070,41.005,61.31,1443,22.8,41,6,0.9391537617363735,0.9391537617363735
2025-06-03 13:29:23.618,39.004,60.44,1443,22.8,39,6,0.9650292277715108,0.9650292277715108
2025-06-03 13:29:22.463,38.987,61.15,1443,22.8,39,6,0.983661220406802,0.983661220406802
2025-06-03 13:31:13.246,40.989,61.54,1443,22.8,41,6,0.9451316206787186,0.9451316206787186
2025-06-03 13:31:08.614,41.001,61.22,1446,22.8,41,6,0.9370503158459552,0.9370503158459552
2025-06-03 13:30:14.406,40.009,61.01,1446,22.8,40,6,0.9550351170986526,0.9550351170986526
2025-06-03 13:30:13.261,40.007,60.99,1446,22.8,40,6,0.9545829479841028,0.9545829479841028
2025-06-03 13:31:07.459,41.004,61.19,1446,22.8,41,6,0.9362501219393232,0.9362501219393232
2025-06-03 13:30:31.654,39.989,61.76,1448,22.8,40,6,0.9742679236790116,0.9742679236790116
2025-06-03 13:30:32.806,40.008,61.5,1448,22.8,40,6,0.9673065386922616,0.9673065386922616
2025-06-03 13:29:31.669,38.999,60.1,1448,22.8,39,6,0.956434780378984,0.956434780378984
2025-06-03 13:29:32.816,38.999,60.32,1448,22.8,39,6,0.9620759506654016,0.9620759506654016
2025-06-03 13:30:09.776,40.006,61.19,1450,22.8,40,6,0.9596060590911364,0.9596060590911364
2025-06-03 13:30:33.960,40.007,61.44,1450,22.8,40,6,0.9658309795785738,0.9658309795785738
2025-06-03 13:30:30.500,40.009,61.08,1450,22.8,40,6,0.9567847234372266,0.9567847234372266
2025-06-03 13:30:08.624,39.989,61.47,1450,22.8,40,6,0.9670159293805798,0.9670159293805798
2025-06-03 13:30:29.328,40.009,61.04,1450,22.8,40,6,0.9557849483866128,0.9557849483866128
2025-06-03 13:30:21.301,40.001,61.34,1454,22.8,40,6,0.9634759131021726,0.9634759131021726
2025-06-03 13:30:20.158,39.998,61.8,1454,22.8,40,6,0.975048752437622,0.975048752437622
2025-06-03 13:30:17.859,40.005,61.07,1454,22.8,40,6,0.9566304211973502,0.9566304211973502
2025-06-03 13:30:16.708,40.005,61.39,1454,22.8,40,6,0.9646294213223348,0.9646294213223348
2025-06-03 13:30:15.554,39.994,61.39,1454,22.8,40,6,0.9648947342101316,0.9648947342101316
2025-06-03 13:30:19.011,40.007,60.99,1454,22.8,40,6,0.9545829479841028,0.9545829479841028
2025-06-03 13:31:19.000,41.001,61.28,1454,22.8,41,6,0.938513694787932,0.938513694787932
2025-06-03 13:31:20.147,41.002,61.16,1454,22.8,41,6,0.935564118823472,0.935564118823472
2025-06-03 13:30:07.468,40.008,61.1,1456,22.8,40,6,0.9573085382923414,0.9573085382923414
2025-06-03 13:30:06.312,40.009,61.43,1456,22.8,40,6,0.9655327551300956,0.9655327551300956
2025-06-03 13:31:14.398,41.003,61.32,1459,22.8,41,6,0.939443455356925,0.939443455356925
2025-06-03 13:31:15.558,41.002,60.96,1459,22.8,41,6,0.9306863079849762,0.9306863079849762
2025-06-03 13:31:24.741,41.008,61.29,1459,22.8,41,6,0.9385973468591492,0.9385973468591492
2025-06-03 13:31:23.590,41.004,61.55,1459,22.8,41,6,0.9450297531948104,0.9450297531948104
2025-06-03 13:31:09.764,40.986,61.96,1462,22.8,41,6,0.9554482018250134,0.9554482018250134
2025-06-03 13:31:10.915,41.003,61.09,1462,22.8,41,6,0.9338341096992904,0.9338341096992904
2025-06-03 13:31:17.858,41.001,61.21,1462,22.8,41,6,0.9368064193556256,0.9368064193556256
2025-06-03 13:31:16.713,40.997,61.21,1462,22.8,41,6,0.9368978217918384,0.9368978217918384
2025-06-03 13:30:10.946,40.008,61.14,1464,22.8,40,6,0.9583083383323336,0.9583083383323336
2025-06-03 13:30:12.108,39.99,61.41,1464,22.8,40,6,0.9654913728432108,0.9654913728432108
2025-06-03 13:31:21.288,41.002,60.95,1470,22.8,41,6,0.9304424174430516,0.9304424174430516
2025-06-03 13:31:22.438,40.996,61.51,1470,22.8,41,6,0.9442384622890037,0.9442384622890037
2025-06-03 13:31:27.052,41.007,61.14,1475,22.8,41,6,0.934962323505743,0.934962323505743
2025-06-03 13:31:25.888,40.997,61.83,1475,22.8,41,6,0.9520208795765543,0.9520208795765543
2025-06-03 13:31:30.513,41.003,61.48,1477,22.8,41,6,0.9433456088578884,0.9433456088578884
2025-06-03 13:31:29.360,40.99,61.79,1477,22.8,41,6,0.9512076116125884,0.9512076116125884
2025-06-03 13:31:28.203,41.006,61.3,1477,22.8,41,6,0.9388869921474906,0.9388869921474906
2025-06-03 13:31:31.667,41.001,60.98,1477,22.8,41,6,0.9311968000780468,0.9311968000780468
2025-06-03 13:31:35.126,41.002,61.12,1478,22.8,41,6,0.9345885566557728,0.9345885566557728
2025-06-03 13:31:33.973,41.002,61.21,1480,22.8,41,6,0.9367835715330958,0.9367835715330958
2025-06-03 13:31:32.820,40.982,61.88,1480,22.8,41,6,0.9535893807037236,0.9535893807037236
2025-06-03 13:32:18.991,41.996,61.78,1505,22.8,42,6,0.9281836365368132,0.9281836365368132
2025-06-03 13:32:17.838,42.0,61.82,1505,22.8,42,6,0.9290476190476188,0.9290476190476188
2025-06-03 13:32:22.450,42.003,62.07,1506,22.8,42,6,0.9349332190557816,0.9349332190557816
2025-06-03 13:32:23.608,41.989,62.49,1506,22.8,42,6,0.94524756483841,0.94524756483841
2025-06-03 13:32:35.161,42.003,62.02,1508,22.8,42,6,0.9337428278932456,0.9337428278932456
2025-06-03 13:32:34.002,41.98,62.38,1508,22.8,42,6,0.942829919009052,0.942829919009052
2025-06-03 13:32:36.314,42.004,62.0,1510,22.8,42,6,0.9332444529092468,0.9332444529092468
2025-06-03 13:32:29.373,42.006,61.65,1510,22.8,42,6,0.9248678760177116,0.9248678760177116
2025-06-03 13:32:30.535,41.984,62.48,1510,22.8,42,6,0.945121951219512,0.945121951219512
2025-06-03 13:32:37.462,41.986,62.52,1510,22.8,42,6,0.9460296289239272,0.9460296289239272
2025-06-03 13:32:32.847,42.004,61.91,1511,22.8,42,6,0.9311017998285878,0.9311017998285878
2025-06-03 13:32:24.760,42.005,62.16,1511,22.8,42,6,0.9370313057969288,0.9370313057969288
2025-06-03 13:32:25.913,42.008,62.18,1511,22.8,42,6,0.9374404875261854,0.9374404875261854
2025-06-03 13:32:31.688,42.005,62.09,1511,22.8,42,6,0.9353648375193432,0.9353648375193432
2025-06-03 13:32:21.296,42.004,61.7,1513,22.8,42,6,0.926102275973717,0.926102275973717
2025-06-03 13:32:20.147,41.996,62.21,1513,22.8,42,6,0.9384227069244688,0.9384227069244688
2025-06-03 13:32:10.939,41.987,62.22,1515,22.8,42,6,0.9388620287231764,0.9388620287231764
2025-06-03 13:32:12.091,42.001,61.79,1515,22.8,42,6,0.9283112306849836,0.9283112306849836
2025-06-03 13:32:13.228,42.004,61.82,1518,22.8,42,6,0.9289591467479288,0.9289591467479288
2025-06-03 13:32:28.223,42.008,61.84,1518,22.8,42,6,0.929346791087412,0.929346791087412
2025-06-03 13:32:27.068,41.986,62.75,1518,22.8,42,6,0.9515076454056116,0.9515076454056116
2025-06-03 13:32:14.381,41.995,61.83,1518,22.8,42,6,0.929396356709132,0.929396356709132
2025-06-03 13:32:16.670,42.005,61.82,1518,22.8,42,6,0.9289370313057967,0.9289370313057967
2025-06-03 13:32:15.524,41.997,62.24,1518,22.8,42,6,0.9391146986689524,0.9391146986689524
2025-06-03 13:32:08.627,42.007,62.33,1525,22.8,42,6,0.9410336372509344,0.9410336372509344
2025-06-03 13:32:09.790,42.004,61.74,1525,22.8,42,6,0.9270545662317874,0.9270545662317874
2025-06-03 13:34:39.786,44.007,63.23,1549,22.8,44,6,0.91871747676506,0.91871747676506
2025-06-03 13:34:38.633,44.007,63.19,1549,22.8,44,6,0.917808530461063,0.917808530461063
2025-06-03 13:35:20.186,45.004,64.05,1553,22.8,45,6,0.9165851924273398,0.9165851924273398
2025-06-03 13:35:19.035,44.991,64.74,1553,22.8,45,6,0.9321864372874574,0.9321864372874574
2025-06-03 13:33:21.367,43.009,62.42,1555,22.8,43,6,0.9212025390034644,0.9212025390034644
2025-06-03 13:35:23.638,45.005,64.89,1555,22.8,45,6,0.9352294189534496,0.9352294189534496
2025-06-03 13:35:24.793,45.003,63.81,1555,22.8,45,6,0.9112725818278784,0.9112725818278784
2025-06-03 13:33:24.821,42.994,63.05,1555,22.8,43,6,0.936177140996418,0.936177140996418
2025-06-03 13:33:25.969,43.009,62.62,1555,22.8,43,6,0.9258527284986862,0.9258527284986862
2025-06-03 13:33:20.207,42.997,62.42,1555,22.8,43,6,0.9214596367188408,0.9214596367188408
2025-06-03 13:35:35.136,45.003,64.3,1557,22.8,45,6,0.9221607448392328,0.9221607448392328
2025-06-03 13:35:36.290,45.004,64.22,1557,22.8,45,6,0.920362634432495,0.920362634432495
2025-06-03 13:33:37.466,43.004,62.49,1557,22.8,43,6,0.922937401171984,0.922937401171984
2025-06-03 13:33:36.306,43.002,63.06,1557,22.8,43,6,0.9362355239291196,0.9362355239291196
2025-06-03 13:33:23.668,43.01,62.11,1560,22.8,43,6,0.9139734945361544,0.9139734945361544
2025-06-03 13:33:22.517,43.009,62.32,1560,22.8,43,6,0.9188774442558534,0.9188774442558534
2025-06-03 13:34:23.651,44.005,63.39,1560,22.8,44,6,0.9223951823656404,0.9223951823656404
2025-06-03 13:34:22.493,44.007,63.39,1560,22.8,44,6,0.9223532619810486,0.9223532619810486
2025-06-03 13:34:28.235,44.008,63.69,1562,22.8,44,6,0.9291492455917104,0.9291492455917104
2025-06-03 13:34:27.088,44.002,63.01,1562,22.8,44,6,0.9138220989955,0.9138220989955
2025-06-03 13:33:10.977,43.011,63.1,1564,22.8,43,6,0.9369696124247284,0.9369696124247284
2025-06-03 13:33:12.126,42.982,62.73,1564,22.8,43,6,0.9289935321762596,0.9289935321762596
2025-06-03 13:34:20.183,44.007,63.54,1564,22.8,44,6,0.9257618106210376,0.9257618106210376
2025-06-03 13:34:21.341,43.988,64.4,1564,22.8,44,6,0.9457124670364648,0.9457124670364648
2025-06-03 13:33:35.155,42.981,63.02,1564,22.8,43,6,0.9357623135804192,0.9357623135804192
2025-06-03 13:35:21.336,45.003,63.89,1564,22.8,45,6,0.9130502410950382,0.9130502410950382
2025-06-03 13:35:22.487,44.989,64.89,1564,22.8,45,6,0.9355620262730892,0.9355620262730892
2025-06-03 13:33:34.002,43.007,62.57,1564,22.8,43,6,0.924733182970214,0.924733182970214
2025-06-03 13:35:32.825,45.004,63.58,1564,22.8,45,6,0.9061416762954404,0.9061416762954404
2025-06-03 13:35:38.591,45.001,64.57,1564,22.8,45,6,0.9282015955200996,0.9282015955200996
2025-06-03 13:35:33.976,45.003,64.07,1564,22.8,45,6,0.917049974446148,0.917049974446148
2025-06-03 13:35:37.441,45.003,63.96,1564,22.8,45,6,0.914605692953803,0.914605692953803
2025-06-03 13:34:36.323,44.006,63.22,1566,22.8,44,6,0.9185111121210744,0.9185111121210744
2025-06-03 13:34:37.484,44.002,64.39,1566,22.8,44,6,0.9451843098040998,0.9451843098040998
2025-06-03 13:34:13.261,44.007,63.54,1567,22.8,44,6,0.9257618106210376,0.9257618106210376
2025-06-03 13:34:14.418,43.998,63.62,1567,22.8,44,6,0.9277694440656392,0.9277694440656392
2025-06-03 13:34:32.847,43.993,63.87,1567,22.8,44,6,0.9335576114381832,0.9335576114381832
2025-06-03 13:34:30.532,44.013,63.35,1567,22.8,44,6,0.9213187012927998,0.9213187012927998
2025-06-03 13:34:31.689,44.014,63.09,1567,22.8,44,6,0.9153905575498704,0.9153905575498704
2025-06-03 13:34:29.383,43.989,64.27,1567,22.8,44,6,0.9427356839209804,0.9427356839209804
2025-06-03 13:34:40.930,44.001,63.78,1569,22.8,44,6,0.93134246948933,0.93134246948933
2025-06-03 13:34:17.876,43.994,64.05,1569,22.8,44,6,0.9376278583443196,0.9376278583443196
2025-06-03 13:34:35.168,44.009,62.75,1569,22.8,44,6,0.907768865459338,0.907768865459338
2025-06-03 13:34:34.005,44.008,63.36,1569,22.8,44,6,0.9216506089801856,0.9216506089801856
2025-06-03 13:34:19.032,44.007,63.55,1569,22.8,44,6,0.9259890471970368,0.9259890471970368
2025-06-03 13:34:16.720,44.003,63.26,1571,22.8,44,6,0.9194827625389176,0.9194827625389176
2025-06-03 13:34:24.800,44.005,63.31,1571,22.8,44,6,0.9205772071355528,0.9205772071355528
2025-06-03 13:34:15.564,44.006,63.24,1571,22.8,44,6,0.9189655956006,0.9189655956006
2025-06-03 13:34:25.952,43.987,64.71,1571,22.8,44,6,0.9527815036260712,0.9527815036260712
2025-06-03 13:33:29.412,43.013,62.53,1575,22.8,43,6,0.9236742380210636,0.9236742380210636
2025-06-03 13:35:27.104,44.988,64.58,1575,22.8,45,6,0.9286920956699564,0.9286920956699564
2025-06-03 13:33:31.694,42.986,63.02,1575,22.8,43,6,0.9356534685711628,0.9356534685711628
2025-06-03 13:33:32.852,43.005,62.77,1575,22.8,43,6,0.9294268108359492,0.9294268108359492
2025-06-03 13:33:30.547,43.01,62.11,1575,22.8,43,6,0.9139734945361544,0.9139734945361544
2025-06-03 13:35:25.948,45.003,63.79,1575,22.8,45,6,0.910828167011088,0.910828167011088
2025-06-03 13:35:28.245,45.005,64.0,1577,22.8,45,6,0.915453838462393,0.915453838462393
2025-06-03 13:35:39.743,45.004,64.35,1577,22.8,45,6,0.923251266554084,0.923251266554084
2025-06-03 13:35:40.912,45.003,64.08,1577,22.8,45,6,0.9172721818545432,0.9172721818545432
2025-06-03 13:35:29.392,45.005,64.13,1577,22.8,45,6,0.9183424063992888,0.9183424063992888
2025-06-03 13:33:27.120,43.011,62.26,1578,22.8,43,6,0.9174397247215826,0.9174397247215826
2025-06-03 13:35:42.069,46.317,67.07,1578,22.8,45,6,0.95580456419889,0.95580456419889
2025-06-03 13:33:28.272,42.991,63.58,1578,22.8,43,6,0.9485706310623154,0.9485706310623154
2025-06-03 13:35:16.731,45.004,64.27,1578,22.8,45,6,0.9214736467869524,0.9214736467869524
2025-06-03 13:35:17.886,45.004,63.6,1578,22.8,45,6,0.9065860812372232,0.9065860812372232
2025-06-03 13:33:13.275,43.003,62.85,1580,22.8,43,6,0.9313303722996068,0.9313303722996068
2025-06-03 13:35:14.422,45.004,63.55,1580,22.8,45,6,0.905475068882766,0.905475068882766
2025-06-03 13:33:39.785,43.004,62.59,1580,22.8,43,6,0.925262766254302,0.925262766254302
2025-06-03 13:33:38.627,42.986,63.14,1580,22.8,43,6,0.9384450751407436,0.9384450751407436
2025-06-03 13:33:16.745,43.002,62.67,1580,22.8,43,6,0.9271661783172876,0.9271661783172876
2025-06-03 13:33:15.587,42.995,62.45,1580,22.8,43,6,0.9222002558437028,0.9222002558437028
2025-06-03 13:33:19.055,43.005,62.35,1580,22.8,43,6,0.9196605045924892,0.9196605045924892
2025-06-03 13:33:14.425,43.01,62.32,1580,22.8,43,6,0.9188560799813996,0.9188560799813996
2025-06-03 13:33:17.902,43.011,62.36,1580,22.8,43,6,0.9197647113529096,0.9197647113529096
2025-06-03 13:35:15.576,44.996,64.53,1580,22.8,45,6,0.9274157702906926,0.9274157702906926
2025-06-03 13:35:30.534,44.999,64.38,1580,22.8,45,6,0.9240205337896396,0.9240205337896396
2025-06-03 13:35:31.673,45.007,63.69,1580,22.8,45,6,0.9085253405025886,0.9085253405025886
